text1,text2,tag1,tag2,split,file,split
Herr SUNDSTRÖM (s):,"Herr talman! Det problem som vi nu skall försöka knäcka har inte
              alltför stor räckvidd. De understöd som utbetalas till arbetslösa
              genom arbetslöshetsförsäkring är skattefria. Däremot är det inte
              lika klart att vad som betalas ut som kontant bidrag genom kommunerna
              skall vara skattefritt. Dessa bidrag betraktas väl i allmänhet
              som socialhjälp, och taxeringsnämnderna torde ha som praxis att
              bevilja skattefrihet för vad som utbetalas av kommunerna i form
              av kontantunderstöd. Denna praxis är emellertid vacklande, och
              för att inte taxeringsarbetet skall krånglas till mer än nödvändigt
              har finansministern ansett det lämpligt att ändra paragraf 19
              i kommunalskattelagen dithän att kontantunderstöd utbetalat av
              kommun skall, liksom arbetslöshetshjälp från arbetslöshetsförsäkring,
              vara skattefritt.",1,0,0,/content/corpus/protocols/1959/prot-1959-hÃ¶st-ak--26.xml,test
Fröken BERGEGREN (ss):,"Herr talman! Herr Ahlmark sade att zigenarna är diskriminerade
              i Frankrike men att man inte vet om det beror på att de är zigenare
              eller på att de för ett nomadiserande liv. I anslutning till detta
              skulle jag vilja påpeka, att när man har sysslat med dessa frågor
              dels i den arbetsgrupp som har arbetat här i Sverige, dels i Europarådet
              har det slagit en, att det i Frankrike, England, Italien och andra
              länder inte talas om enbart zigenare utan om zigenare och andra
              kringresande. Det visar sig att mycket stora grupper av de människor",1,0,0,/content/corpus/protocols/1969/prot-1969-hÃ¶st-ak--33.xml,test
"Herr JACOBSSON, PER, genmäle:","Herr talman! Herr Högström började sitt anförande med att påpeka
              att det i år finns ett större antal reservationer än tidigare,
              exempelvis i fjol. Han säger att detta i huvudsak beror på att
              oppositionspartiernas ledamöter inom utskottet inte kunnat skriva
              sig samman i den utsträckning som borde varit möjlig och önskvärd.
              Jag kan gärna gå med på att vi borde kunnat komma något längre
              i det avseendet. Men om vi verkligen skall hoppas på att till
              ett kommande år få ett färre antal reservationer — vilket jag
              för all del också tycker är eftersträvansvärt — finns en annan
              metod som måhända är ännu mer verkningsfull och beaktansvärd.
              Majoriteten skulle ju i litet större utsträckning än hittills
              kunna försöka",1,0,0,/content/corpus/protocols/1969/prot-1969--fk--19.xml,test
Herr DAHLBERG (s):,"Herr talman! Det är klart att ont skall med ont fördrivas, som
              det heter, och att man använder gifter för att läka människor
              är ju bekant.",1,0,0,/content/corpus/protocols/1968/prot-1968-hÃ¶st-fk--37.xml,test
Anf. 148 Miljöminister OLOF JOHANSSON,(c):,1,1,1,/content/corpus/protocols/199293/prot-199293--25.xml,test
Anf. 64 ULLA HOFFMANN (v):,"Fru talman! Vänsterpartiet har länge varit ett av de få partier
              som aktivt har arbetat för en flyktingpolitik som bygger på humanitet
              och rättssäkerhet. Vi har med förtvivlan sett de försämringar
              som skedde under den borgerliga mandatperioden. Vi såg fram emot
              en förändring med en ny majoritet. I stället aviseras en skärpning
              av flyktingpolitiken. De myndigheter som har att verkställa det
              som riksdagen beslutar utvecklar en praxis som strider mot sunt
              förnuft och det allmänna rättsmedvetandet.",1,0,0,/content/corpus/protocols/199495/prot-199495--23.xml,test
Anf. 25 Statsrådet PER BOLUND (MP):,"Herr talman! Självklart är det angeläget för regeringen att se
              till att Polismyndigheten har de resurser den behöver för att
              kunna ge oss den trygghet vi förtjänar som medborgare, se till
              att de brott som begås följs upp och lagförs och att de som begår
              brottsliga handlingar hanteras av rättssystemet och får det straff
              de förtjänar. Det är också anledningen till att regeringen nu
              ger ett kraftigt tillskott i vårändringsbudgeten till Polismyndigheten
              – man ska kunna rekrytera fler. Man kan till exempel ha fler civilanställda
              som avlastar poliserna och gör att de kan koncentrera sig på det
              de gör bäst, det vill säga vara ute på gator och torg och följa
              upp brottsligheten och se till att de som begår brottsliga handlingar
              kommer i förvar.",1,0,0,/content/corpus/protocols/201617/prot-201617--97.xml,test
Anf. 5 JOHAN PEHRSON (fp):,"Fru talman! Vid samtal med poliser eller personer med operativt
              ansvar för den svenska polisverksamheten kommer alltid den ekonomiska
              resursbristen upp på tapeten. När nu, än så länge, budgeten för
              innevarande år är som den är kan vi i denna debatt inte göra mycket
              annat än att vädja om insikt när det gäller majoriteten och dess
              arbete med en eventuell tilläggsbudget för innevarande år och
              framför allt en budget för kommande år.",1,0,0,/content/corpus/protocols/200001/prot-200001--76.xml,test
Anf. 138 Jordbruksminister SVANTE LUNDKVIST:,"Herr talman! Larz Johansson har frågat mig om vilka åtgärder
              jag är beredd att vidta för att vildsvinen snarast skall utrotas
              i Södermanlands län.",1,0,0,/content/corpus/protocols/198384/prot-198384--16.xml,test
Herr MÅBRINK (vpk):,"Herr talman! Vi har i dag fått lyssna till en allmänt hållen
              regeringsdeklaration om Sveriges syn på de internationella frågorna.
              Men, det är en väsentlig skillnad på högtidliga deklarationer
              och den praktiska verkligheten.",1,0,0,/content/corpus/protocols/1974/prot-1974--43.xml,test
Anf. 40 JOHAN PEHRSON (fp) replik:,"Herr talman! Nej, vi har inte ändrat uppfattning.",1,0,0,/content/corpus/protocols/200102/prot-200102--115.xml,test
"Herr PETERSSON, BERTIL, (s):","Herr talman! Jag vill med anledning av herr Ottossons anförande
              inlednings-",1,0,0,/content/corpus/protocols/1968/prot-1968--fk--25.xml,test
Anf. 5 RUNE BACKLUND (c) replik:,"Herr talman! Jan-Olof Ragnarsson uppmanade socialdemokraternas
              och moderaternas representanter i utskottet att läsa FARRs exempelsamling.
              Jag har läst exempelsamlingen,",1,0,0,/content/corpus/protocols/199091/prot-199091--123.xml,test
Anf. 135 GULLAN LINDBLAD (m) replik:,"Fru talman! Jag ville bara med detta visa att det faktiskt förekommer
              samarbete över partigränserna i andra frågor. Men jag tycker att
              det är roligt att vi kan mötas i en sportslig fråga också.",1,0,0,/content/corpus/protocols/199697/prot-199697--64.xml,test
"Chefen för ecklesiastikdepartementet, herr statsrådet PERSSON,
            som yttrade:","Herr talman! Herr Hamrin har frågat mig, varför läroboken »Jesus
              och hans apostlar» alltjämt står kvar på förteckningen över för
              skolbruk godkända läroböcker.",1,0,0,/content/corpus/protocols/1955/prot-1955--ak--22.xml,test
Anf. 92 Statsrådet PER BOLUND (MP):,"Herr talman! Regeringen arbetar aktivt med dessa frågor. En av
              de åtgärder vi har vidtagit redan nu är att i den budget som ligger
              på riksdagens bord kraftigt öka resurserna till Kronofogdemyndigheten
              så att den kan arbeta med överskuldsättning och ge möjlighet till
              skuldsanering.",1,0,0,/content/corpus/protocols/201516/prot-201516--26.xml,test
Anf. 163 ANDERS YGEMAN (s):,"Herr talman! Det ingår uppenbarligen inte i infrastrukturministerns
              syn på interpellationsinstrumentet att hon ska försöka besvara
              de frågor som interpellanterna ställer.",1,0,0,/content/corpus/protocols/200809/prot-200809--50.xml,test
Anf. 42 ROGER HADDAD (L):,"Herr talman! Tack, statsrådet Morgan Johansson, för svaret på
              min interpellation! Den här interpellationen är ställd efter att
              vi snart har passerat tre år i den nya polisorganisationen, vars
              huvudsyfte var att genomföra en närpolisreform där man kommer
              närmare medborgarna och förstärker det lokala polisområdet på
              kommunal, lokal nivå.",1,0,0,/content/corpus/protocols/201718/prot-201718--41.xml,test
Herr ÖHMAN (k) kort genmäle:,"Herr talman! Menar då herr Hagberg att den som har förmögenhet
              inte kan leva på sin inkomst av tjänst?",1,0,0,/content/corpus/protocols/1962/prot-1962--fk--24.xml,test
"Chefen för försvarsdepartementet, herr statsrådet Sköld, erhöll
              på be- Svar på fråga. gäran ordet och anförde: Herr talman! Herr
              von Seth har till mig framställt den frågan, om jag vore i tillfälle
              meddela, »huruvida åtgärder vore under övervägande, avsedda att
              undvika ett återupprepande av de ekonomiska svårigheter, som i
              viss utsträckning lagt hinder i vägen för de inkallades permissionsresor
              under helger».","Frågan torde vara föranledd av de bestämmelser, som utfärdats
              rörande planläggandet av de inkallades permissionsresor under
              den nyss förflutna påskhelgen och som varit föremål för viss uppmärksamhet
              i pressen.",1,0,0,/content/corpus/protocols/1941/prot-1941--ak--25.xml,test
Anf. 97 Kultur- och demokratiminister ALICE BAH KUHNKE (MP),Förbättrade förutsättningar för unga entreprenörer,1,0,0,/content/corpus/protocols/201617/prot-201617--26.xml,test
Anf. 12 IVAR FRANZÉN (c):,Herr talman! Jag tackar statsrådet Birgitta Dahl för svaret.,1,0,0,/content/corpus/protocols/198485/prot-198485--140.xml,test
Herr Holmquist:,"Jag skall bara be att få för kammaren tillkännagiva, att jag
              för min del instämmer i det av herr Bergqvist senast framställda
              yrkandet och således återkallar mitt förra yrkande.",1,0,0,/content/corpus/protocols/1920/prot-1920--fk--62.xml,test
Anf. 109 CECILIA WIKSTRÖM i Uppsala (fp) replik:,"Herr talman! Absolut det måste finnas en långsiktig verksamhet.
              Men vi tror att det är bättre att alla museer ägnar sig åt detta
              än att ett specifikt gör det. Då kan de andra stoppa frågan i
              byrålådan.",1,0,0,/content/corpus/protocols/200708/prot-200708--88.xml,test
Herr Asplund:,"Då jag fått veta, att denna motions olika yrkanden böra remitteras
              till olika utskott, anhåller jag att få uppdela min motion på
              två, därav den ena avser yrkandet under punkt A och den andra
              med åberopande av motiveringen för urmotionen hemställer i enlighet
              med yrkandet under punkt B.",1,0,0,/content/corpus/protocols/1931/prot-1931--fk--26.xml,test
Anf. 64 Närings- och innovationsminister MIKAEL DAMBERG (S):,"Herr talman! Helena Bouveng har frågat mig vilka åtgärder jag
              avser att vidta inom mitt politiska ansvarsområde för att öka
              den entreprenöriella aktiviteten hos kvinnor.",1,0,0,/content/corpus/protocols/201617/prot-201617--71.xml,test
Anf. 63 Justitieminister LAILA FREI-,VALDS (s):,1,1,1,/content/corpus/protocols/19992000/prot-19992000--13.xml,test
Anf. 8 SYLVIA PETTERSSON (s):,"Herr talman! Låt mig i den här allmänpolitiska debattens sista
              timme få ägna några minuter åt kulturen och samtidigt något beklaga
              att det till synes stora intresset för de här frågorna under valrörelsen
              inte har hållit i sig hos övriga partier så pass att man har ansett
              sig behöva fortsätta att föra den här debatten i dag.",1,0,0,/content/corpus/protocols/198889/prot-198889--13.xml,test
Herr LUNDBERG (s):,"Herr talman! Även i de motioner som nu behandlas föreslås att
              man skall spara för staten men ta från de sjuka.",1,0,0,/content/corpus/protocols/1958/prot-1958-a-ak--8.xml,test
Anf. 8 HANS GÖRAN FRANCK (s):,"Fru talman! Det finns anledning för samtliga regeringar som har
              föregått denna att självkritiskt granska den verksamhet som har
              förekommit när det gäller ekobrottsbekämpning. Jag hör till dem
              som har framfört kritik oavsett vilken regering som har suttit
              vid makten, eftersom jag har ansett att det har behövts betydligt
              starkare och effektivare åtgärder. Jag tycker också att jag och
              andra kritiker har blivit sannspådda.",1,0,0,/content/corpus/protocols/199293/prot-199293--74.xml,test
Herr WENNERFORS (m):,"Herr talman! Jag vill bara konstatera att herr Rask inte har
              svarat på min fråga. Får jag notera det som ett instämmande i
              min uppfattning att det bl.a. är två frågor som bör utredas, nämligen
              dels beskattningsfrågan, dels aktiebolagsfrågan?",1,0,0,/content/corpus/protocols/1970/prot-1970--ak--28.xml,test
Anf. 97 Statsrådet REIDUNN LAURÉN,(-):,1,0,1,/content/corpus/protocols/199293/prot-199293--90.xml,test
Anf. 176 LARS U GRANBERG (s):,"Herr talman! Sista frågan först. Jag tar Tyskland som exempel
              som har haft en egentlig beskattning på bolag på 19 %. Trots det
              har Tyskland tappat väldigt mycket av investeringar. Så det finns
              ingen direkt koppling däremellan. Vi har i dag 28 %. I Tyskland
              har man lagt fram ett förslag om en eventuell ny bolagsskatt på
              35 %. Så den kopplingen att om vi skulle sänka lite grann kanske
              vi skulle spilla över och tillbaka har jag lite svårt för. Det
              gäller alla skatter. Det var just där problematiken fanns - jag
              skall inte bli tjatig men går tillbaka lite historiskt - med den
              senaste borgerliga regeringen i Rosenbad.",1,0,0,/content/corpus/protocols/199899/prot-199899--70.xml,test
"Chefen för kommunikationsdepartementet, herr statsrådet Leo:","Herr talman! Vad först beträffar herr Paulsens uppgift, att antalet
              bussturer Malmö —Lund minskats från en i halvtimmen till en i
              timmen, förvånar den uppgiften mig, men jag skall snarast möjligt
              taga reda på hur det därmed förhåller sig.",1,0,0,/content/corpus/protocols/1936/prot-1936--ak--10.xml,test
Herr Engberg:,"Jag ber att få fråga herr försvarsministern, huruvida han och
              regeringen önska taga upp detta problem till behandling.",1,0,0,/content/corpus/protocols/1928/prot-1928--ak--44.xml,test
Anf. 66 Statsrådet ANDERS YGEMAN (S):,"Fru talman! Jag vill först bara konstatera att Mathias Sundin
              har en annan uppfattning än regeringens utredare om svensk lagstiftning
              visavi EU-direktivet. Det är möjligt att den frågan är slutgiltigt
              prövad i domstol nästa gång vi har den här debatten. Den är ju
              just nu föremål för domstolsprövning, och det kanske är dumt av
              både mig och Mathias att egentligen ha någon uppfattning om det.
              Tills motsatsen bevisas hävdar jag dock den uppfattning regeringens
              utredare har kommit fram till.",1,0,0,/content/corpus/protocols/201415/prot-201415--22.xml,test
Herr PETERSSON i Gäddvik (m):,"Herr talman! Jag tänker inte använda mina 60 sekunder för att
              argumentera mot statsrådets alla vinklingar. Men jag vill slå
              fast att om vi ur regionalpolitisk synpunkt vill ha ett transportstöd
              och om vi vill använda trafikpolitiken i regionalpolitiskt syfte
              och om de längsta linjerna redan nu har mer än full lönsamhet
              är det enligt min mening inte berättigat att höja biljettpriserna
              på de linjerna.",1,0,0,/content/corpus/protocols/197576/prot-197576--54.xml,test
HOLM (s) replik:,"Herr talman! Jag är ledsen om Gunnar Hökmark uppfattade det som
              att han var Galne Gunnar. Jag sade att han kanske ger mer skäl
              för att vara Gnällige",1,0,0,/content/corpus/protocols/19992000/prot-19992000--97.xml,test
Herr socialministern ASPLING:,"Herr talman! Jag skall försöka att inte för egen del förlänga
              den här debatten. Den har varit tillräckligt lång. Men jag vill
              med anledning av herr förste vice talmannens inlägg påpeka följande
              grundläggande sak: accepterar man ATP för utländska sjömän, får
              man också acceptera konsekvenserna av detta. Jag har sagt förut
              att en given konsekvens av att utländska sjömän blir berättigade
              till ATP på samma villkor som andra försäkrade är att arbetsgivarens
              ATP-avgift måste följa samma regler som",1,0,0,/content/corpus/protocols/1973/prot-1973--104.xml,test
Anf. 35 YASMINE POSIO (V) replik:,"Fru talman! Jag tackar Annika Strandhäll för svaret – även om
              det inte bara är vi i Vänsterpartiet som anser att det inte riktigt
              håller. Det gör inte heller den stora svenska fredsrörelsen eller
              de civilsamhällesorganisa ­ tio ­ ner som jobbar med utvecklingsbistånd,
              som lyfter fram att detta måste få ett slut.",1,0,0,/content/corpus/protocols/201920/prot-201920--109.xml,test
Herr BRACONIER (h) kort genmäle:,"Herr talman! Herr Johansson har ägnat denna fråga en mycket grundlig
              behandling, och jag vill framföra en komplimang till honom för
              hans sätt att föra debatten. Jag vill fastslå att herr Johansson
              säger att ansvaret vilar på försvarsministern. Jag kan dock inte
              undgå att tycka, att hela hans argumentering utgick från en annan
              ståndpunkt, nämligen att det var polisen som hade ansvaret. Jag
              förstår emellertid i så fall inte varför regeringen egentligen
              ändrat praxis. Om det inte haft någon betydelse hur regeringen
              handlat, hade väl inte statsministern haft någon anledning att
              ändra praxis. Det måste föreligga något samband med det som har
              inträffat.",1,0,0,/content/corpus/protocols/1964/prot-1964--ak--29.xml,test
Statsrådet fru MYRDAL:,"Herr talman! Jag uttryckte redan i mitt förra anförande tillfredsställelsen
              över att så stor enighet här har kunnat uppnås. Det är alldeles
              riktigt att uttalandet i statsutskottets utlåtande innebär en
              bekräftelse på den politiska linje i förhållande till kärnvapnen
              som har utformats med en viss kontinuitet. Men vi måste ju också
              vara medvetna om att vi med varje år har tagit mer och mer bestämda
              steg fram mot en allt klarare avsägelse av kärnvapenambitioner.
              Nu är det inte bara tal om uppskov, utan man har samlats kring
              det i alla fall mer förbindande uttalande som finns här i utskottsutlåtandet
              om att vår säkerhetspolitiska situation inte fordrar kärnvapen.
              Enigheten om detta är naturligtvis en utomordentlig vinning, det
              bör vi slå fast.",1,0,0,/content/corpus/protocols/1968/prot-1968--fk--27.xml,test
"Ang. hyresregleringens avveckling. Ordet lämnades ånvo till herr
            statsrådet ZETTERBERG, som meddelat, att han ämnade vid detta
            sammanträde besvara jämväl fröken Anderssons interpellation om
            utredning angående hyresregleringens avveckling och nu yttrade:
            Herr talman! Med kammarens tillstånd har dess ledamot fröken Ebon
            Andersson frågat mig, när jag hade för avsikt att igångsätta den
            vid föregående års riksdag utlovade utredningen angående hyresregleringens
            avveckling. I anledning härav vill jag meddela följande. Såsom
            interpellanten framhållit, har utvecklingen under senare tid på
            bo-",10 Nr 9.,1,0,0,/content/corpus/protocols/1951/prot-1951--fk--9.xml,test
Anf. 30 Statsrådet ANDERS YGEMAN (S):,"Fru talman! Låt mig börja där Lars Hjälmered och jag är överens.
              Vi vill att fler företag väljer att etablera sig i Sverige och
              att fler företag väljer att expandera i Sverige. Just den utvecklingen
              ser vi nu, driven av klimatfrågan, våra låga energipriser och
              vår goda tillgång på energi.",1,0,0,/content/corpus/protocols/202021/prot-202021--49.xml,test
Herr Månsson i Hagaström:,"Jag har i utskottet yrkat bifall till motionen, men som jag icke
              var närvarande vid justeringen, så har jag icke kommit att avgiva
              någon reservation.",1,0,0,/content/corpus/protocols/1924/prot-1924--ak--41.xml,test
Herr Lindhagen:,"Det lärer icke kunna antagas, att den s. k. rösträttsreformen
              blir definitivt löst, förrän också både den kommunala och den
              politiska rösträttsåldern sättes till åtminstone myn-",1,0,0,/content/corpus/protocols/1920/prot-1920--fk--30.xml,test
Herr LARSSON i Staffanstorp (c):,"Herr talman! Jag skall inte bli mångordig på denna punkt. Kammarens
              ledamöter förstår säkert att motionärerna inte begär att regeringen
              skall skriva ”tusentals sidor”. Jag vill helt enkelt påpeka att
              det har varit en bristfällig redovisning trots utskottets talesmans
              påståenden om motsatsen, och jag hänvisar till vad jag sade i
              mitt huvudanförande, att ni själva i utskottsbetänkandet har skrivit
              att en utförligare redovisning sedermera har lämnats riksdagen
              i propositionen 28 år 1972.",1,0,0,/content/corpus/protocols/1972/prot-1972--117.xml,test
Anf. 27 OLLE FELTEN (-):,Fru talman! Jag börjar med att yrka bifall till reservation 2.,1,0,0,/content/corpus/protocols/201718/prot-201718--123.xml,test
Anf. 56 Statsminister STEFAN LÖFVEN (S),Åtgärder mot det gängrelaterade våldet,1,0,0,/content/corpus/protocols/201415/prot-201415--109.xml,test
Herr ANTONSSON (cp):,"Herr talman! Den här stillsamma debatten skall jag inte spetsa
              till på något sätt. Jag anser att den bild som statsrådet här
              tecknat är riktig i långa stycken. Men det finns i några fall
              väsentliga invändningar att resa. Jag återgår till det som här
              var det primära. När statsrådet refererar remissinstan-",1,0,0,/content/corpus/protocols/1964/prot-1964-hÃ¶st-ak--41.xml,test
Herr HERMANSSON (vpk):,"Herr talman! Kravet om erkännande av Republiken Sydvietnams provisoriska
              revolutionära regering, PRR, har upprepade gånger rests här i
              riksdagen under de tre år som förflutit sedan denna regering bildades.
              Det har förts fram i motioner, interpellationer och frågor. Det
              har emellertid aldrig getts några rejäla besked vare sig från
              regeringen eller från utrikesutskottet om skälen till att Sverige
              icke erkänner PRR, medan däremot Saigonjuntan fortfarande är erkänd
              av Sverige. Regering och utrikesutskott brukar hänvisa till varandra
              och till vad de tidigare sagt. Det är några lösa uttalanden om
              att läget i Sydvietnam skulle vara ”oklart, ömtåligt och svåröverskådligt”.
              I dagens svar, för vilket jag tackar, finns emellertid en dörr
              öppen genom erinran om utvecklingens snabbhet.",1,0,0,/content/corpus/protocols/1972/prot-1972--84.xml,test
Herr TAKMAN (vpk):,"Fru talman! Jordbruksministern har väl slickat i sig en del beröm
              här för jordbrukspolitiken, och jag skall inte heller komma med
              alltför mycket kritiska invändningar nu. I utskottet har vi ju
              varit eniga på många punkter, och ibland har vi blivit eniga efter
              ganska långa debatter. De nya saker som har förekommit i propositioner
              — stöd till mjölkproduktion vid jordbruksföretag med begränsade
              utvecklingsmöjligheter,",1,0,0,/content/corpus/protocols/1972/prot-1972--89.xml,test
Anf. 53 Jordbruksminister ESKIL ERLANDSSON (c):,"Fru talman! Först vill jag tacka för den här debatten. Jag tycker
              att det är en angelägen fråga som diskuteras. Jag är övertygad
              om att vi alla vill att djur ska ha det bra. Vi vill inte att
              djurbesättningar eller våra sällskapsdjur ska bära på genetiska
              defekter som innebär att de bär på lidande.",1,0,0,/content/corpus/protocols/200809/prot-200809--40.xml,test
Anf. 63 TREDJE VICE TALMANNEN:,"Jag får meddela att anslag nu har satts upp om att detta sammanträde
              skall fortsätta efter kl. 19.00.",1,0,0,/content/corpus/protocols/199091/prot-199091--102.xml,test
Anf. 212 Bostadsminister HANS GUSTAFSSON:,"Herr talman! Låt mig först svara på den sist ställda frågan.
              Nej, det är inte det som det här gäller, utan det är fråga om
              på vilka villkor hyresgästen själv skall överta ansvaret för underhållet
              av lägenheten. Därvid hamnar han i en situation där han inte får
              stöd från en organisation, vilket gör att hans ställning i förhållande
              till fastighetsägaren är svag. Syftet med den här bestämmelsen
              är att stärka hyresgästens ställning genom att han tillsammans
              med andra får bestämma de villkor som skall utformas. Dessutom
              är inte den här frågan så särskilt enkel. Det är fråga om vilka
              villkor som skall gälla beträffande redovisning av vidtagna åtgärder,
              med vilka intervaller dessa bör vidtas, vilken effekt de skall
              ha på hyran osv.",1,0,0,/content/corpus/protocols/198283/prot-198283--157.xml,test
"Herr Bärg, Johan:","Herr talman! Det har tydligen uppstått en förvirring 1 det här
              ärendet, som synes mig ha blivit i onödan tilltrasslat.",1,0,0,/content/corpus/protocols/1945/prot-1945-hÃ¶st-fk--41.xml,test
Anf. 99 ALF ERIKSSON (s) replik:,"Herr talman! Jag hade inte tänkt begära replik på Carl B Hamilton,
              men efter fem minuter av hans inlägg kunde jag inte låta bli.
              Konsumenternas sida Carl B Hamilton säger att vi bara diskuterar
              producenter. Då börjar jag undra vilka handlingar som Carl B Hamilton
              har läst.",1,0,0,/content/corpus/protocols/200910/prot-200910--122.xml,test
Anf. 54 Finansminister MAGDALENA ANDERSSON (S):,"Herr talman! Fredrik Schulte säger att vi fick igenom en skattehöjning
              och en bidragsökning i vårändringsbudgeten för 2015. Jag har här
              tagit fram en lista, som jag tänker visa, på det trettiotal reformer
              som vi genomförde i den vårändringsbudgeten – bara så att vi har
              en korrekt historieskrivning framför oss.",1,0,0,/content/corpus/protocols/201516/prot-201516--119.xml,test
Anf. 23 Finansminister ANDERS BORG (m):,"Herr talman! Jag vill tacka Christopher Ödmann och Gunnar Andrén
              för den här diskussionen.",1,0,0,/content/corpus/protocols/200809/prot-200809--34.xml,test
"Herr Gustafsson, Karl:","Herr talman, mina herrar! Med anledning av den siste ärade talarens
              påstående, att staten borde taga konsekvenserna fullt ut och gå
              in för pensionering av dessa kommunalt anställda barnmorskor,
              får jag väl draga den slutsatsen, att då böra vi också taga konsekvenserna
              beträffande alla andra kommunalt anställda tjänstemän, som icke
              fått den pensionsfyllnad, som de nytillkomna statstjänstemännen
              och de, som fått sin pension reglerad, hava erhållit. När man
              sitter i ett utskott som bankoutskottet, som har alla möjliga
              och omöjliga pensioneringsfrågor att behandla, och börjar tänka
              på konsekvenserna, få herrarna icke undra över, om man blir litet
              betänksam inför sådana krav, som här rests. Alltifrån år 1919
              har det blivit möjligt för de kommunalt anställda barnmorskorna
              att komma in i skollärarnas pensionsinrättning och bliva pensionerade,
              men det är icke, såsom herr Åkerberg sade, staten, som övertagit
              denna form av avlöning, utan kommunerna hjälpa väl till, och de
              få väl också själva hjälpa till, medan staten hjälper till med]
              em del. Under sådana förhållanden och då konsekvenserna icke kunna
              överblickas tror jag, att det är klokt av första kammaren att
              vidbliva de principer, som kammaren förut visat sig äga, nämligen
              att gå försiktigt fram, då det gäller att retroaktivt pensionera
              kommunalt anställda tjänstemän.",1,0,0,/content/corpus/protocols/1929/prot-1929--fk--13.xml,test
GABRIEL ROMANUS (fp):,"Herr talman! I likhet med de flesta av de yrkanden som vi behandlade
              nyss gäller detta ett förslag som har varit uppe till debatt åtskilliga
              gånger. Jag skall därför, liksom den föregående talaren, försöka
              fatta mig kort.",1,0,0,/content/corpus/protocols/197980/prot-197980--129.xml,test
Anf. 40 Justitie- och migrationsminister MORGAN JOHANSSON (S):,"Fru talman! Det är tydligt att Mikael Eskilandersson försöker
              fly från sin egen interpellation. Den handlar ju om elektronisk
              bekräftelse. Det står inte ett ord i interpellationen om barnkonventionen,
              som han nu lägger stor vikt vid i sina inlägg. Interpellationen
              handlar om när man ska kunna göra en digital bekräftelse, och
              det är vad jag har svarat på i debatten.",1,0,0,/content/corpus/protocols/202021/prot-202021--43.xml,test
Anf. 88 KENNETH JOHANSSON (c) replik:,"Fru talman! Nej, jag kan inte peka på den skillnaden. Det är
              därför som jag som företrädare för mitt parti tycker att det är
              rimligt att se över den här frågan. Vi är överens på den punkten.",1,0,0,/content/corpus/protocols/200809/prot-200809--87.xml,test
Herr Pers:,"Jag har naturligtvis intet annat yrkande än om bifall till utskottets
              hemställan, helst utskottet med synnerlig välvilja har upptagit
              och beaktat motionärernas framställning. Det är emellertid ett
              par anmärkningar, som jag ändock vill göra.",1,0,0,/content/corpus/protocols/1923/prot-1923--fk--29.xml,test
Anf. 39 Utrikesminister LENNART BODSTRÖM:,"Herr talman! Carl Bildt och Karin Söder utgår från att de givna
              referaten är riktiga såsom de har förekommit i en del massmedia.
              De begär sedan att jag skall förklara mina uttalanden. Carl Bildts
              partiledare sade i morse att två vittnen räcker och att här är
              det tre gånger två. Han hänvisade till sina juridiska kunskaper.
              Jag undrar om de hänförs till en annan lag än den nu gällande,
              en lag som vi en gång haft i Sverige och där det heter: tvägge
              manna",1,0,0,/content/corpus/protocols/198485/prot-198485--74.xml,test
Anf. 47 Statsrådet BO KÖNBERG (fp):,"Herr talman! Först vill jag till Marianne Jönsson säga att mitt
              svar är mycket klart: Det som vi hittills har kallat FAS 90 --
              såvitt jag förstår har alla debattörer använt benämningen FAS
              90 -- är en avslutad verksamhet. Med detta menar jag att den del
              av översynen av datorstödet ute på försäkringskassorna, som har
              haft att göra med att på ett ADB-medium registrera diagnoser,
              nu skall upphöra.",1,0,0,/content/corpus/protocols/199192/prot-199192--109.xml,test
Anf. 105 ELLEN JUNTTI (M):,Herr talman! Min fråga går till migrationsminister Morgan Johansson.,1,0,0,/content/corpus/protocols/201617/prot-201617--105.xml,test
Anf. 113 KARIN PILSÄTER (fp):,"Fru talman! ""Knappast på något annat område finner man ett så
              tydligt exempel på ordet makt över tanken, som när penningvärdets
              fortgående sänkning diskuteras. Att en krona är en krona accepteras
              mycket allmänt även när det är klart att en krona i dag inte alls
              är detsamma som en krona i fjol eller för tio år sedan.""",1,0,0,/content/corpus/protocols/199899/prot-199899--105.xml,test
Anf. 136 STIG HENRIKSSON (V):,"Herr talman! Det forngrekiska Lakonien och min barndoms Norrbotten
              lär ha en sak gemensam: Man uttrycker sig kortfattat. Därför,
              herr talman, yrkar jag bifall till utskottets förslag om den marina
              operation som lyder under namnet Atalanta.",1,0,0,/content/corpus/protocols/201617/prot-201617--121.xml,test
