text,tag,hash,file
"hand begränsad tid, men då vill jag erinra om, att den nya lösdrivarlag,
              som förberedes, med all sannolikhet kommer att möjliggöra även
              tvångsarbete på obestämd tid. All sannolikhet talar för, att just
              sådana asociala element, som avses i herr Petréns motion, komma
              i åtanke främst, när det gäller att utnyttja denna nya möjlighet.",0,f8a2bf97,/content/corpus/protocols/1929/prot-1929--fk--20.xml
"Vidkommande motiveringen, fortsatte herr talmannen, hade herr
            Lindhagen ät att utskottets yttrande skulle utbytas mot ett uttalande
            av följande lydelse:",0,83dc6c94,/content/corpus/protocols/1929/prot-1929--fk--13.xml
"Sedan utskottets hemställan föredragits, anförde:",0,3b70822a,/content/corpus/protocols/1929/prot-1929--ak--33.xml
"Jag hemställer därför om bifall till den reservation, som återfinnes
            nederst på sidan 99 i detta utskottsutlåtande.",0,d04c23ab,/content/corpus/protocols/1929/prot-1929--ak--25.xml
Nr: 21.,0,c711c0e1,/content/corpus/protocols/1929/prot-1929--ak--21.xml
Ang. förbättring och underhåll av för,0,8ef08387,/content/corpus/protocols/1929/prot-1929--ak--21.xml
"dels medgiva, att tillfällig löneförbättring av statsmedel finge
            för tiden 1 juli 1928—30 juni 1929 utgå till lärare vid folkoch
            småskolor samt högre folkskolor med följande belopp:",0,78907ca4,/content/corpus/protocols/1928/prot-1928--fk--37.xml  
"Beträffande 3 $ talade herr Thorberg om, att de oorganiserade
              borde också bli bundna, men herr Thorberg ville själv i fråga
              om 1 $ icke binda ens de organiserade. Nu säger herr Thorberg
              kanske: när de organiserade äro bundna.",0,1af619e2,/content/corpus/protocols/1928/prot-1928--fk--35.xml
"IIT) att riksdagen måtte i anledning av sistnämnda motioner,
            i vad desamma avsåge åtgärder för höjande av försvarsberedskapen,
            i skrivelse till Kungl. Maj:t anhålla om utredning och förslag
            i sådant hänseende;",0,f916a19e,/content/corpus/protocols/1928/prot-1928--fk--31.xml  
"Biföllos, i vad de ej blivit besvarade genom kammarens beslut
            i avseende å lagförslaget.",0,7013091f,/content/corpus/protocols/1928/prot-1928--fk--31.xml
"nr 18, i anledning av Kungl. Maj:ts proposition angående försäljning
            av vissa statens järnvägar tillhöriga markområden m. m.;",0,6febeadd,/content/corpus/protocols/1928/prot-1928--fk--23.xml
Ang. rätten till,0,db24d93d,/content/corpus/protocols/1928/prot-1928--ak--9.xml
från konstitutionsutskottet:,0,ff75a2b1,/content/corpus/protocols/1928/prot-1928--ak--36.xml  
"Kuratorerna anse sig böra bemöta vissa av mig i motionen gjorda
              uttalanden om arrendatorns rätt till bergavverkning. Jag framhöll
              nämligen, att den medgivna rätten lär haft till följd, att arrendatorn
              förtjänar per år räknat en bruttoinkomst, som två å tre gånger
              täcker arrendeavgiften för godset. Nu lär det faktiska förhållandet
              vara, att arrendatorn betingat sig av bolaget här förut nämnda
              minimiavgift 2,200 kronor, 1.50 i körlön från 9Storbrott till
              lastageplatsen samt 1.70 från småbrotten till lastageplatsen,
              allt per kvadratmeter storgatsten räknat, vidare 50 öre för varje
              framforslad kvadratmeter i vägunderhållsersättning. Nu är att
              märka, att väglängden, det här gäller, belöper sig på i genomsnitt
              2!/, kilometer. Räknar man med en avverkning av 10,000 kvadratmeter,
              vilket kuratorerna i annat sammanhang meddelat beträffande avverkad
              mängd, en genomsnittlig körlön av 1 kr. 60 öre per kvadratmeter
              sten plus 50 öre per km. i väglagningsersättning, kommer man ej
              långt från det antagandet, att bruttoinkomsten täcker arrendesumman
              2 å 3 gånger. Helt naturligt måste dessa uppgifter lämnas under
              reservation, men det borde vara möjligt att få papperen på bordet,
              ty det gäller ju här en allmän institution, som står under statsrevision.
              Upplysningsvis kan nämnas, att körlönen på allmänna marknaden
              gäller omkring 65 öre per kvadratmeter gatsten under liknande
              förhållanden.",0,,/content/corpus/protocols/1928/prot-1928--ak--35.xml
Nr 31.,0,dd47e900,/content/corpus/protocols/1928/prot-1928--ak--31.xml
"noter dag föreslagit riksdagen att för budgetåret 1928—1929 anvisa
            dels för uppförsöksgård för rättande vid Lanna Borregården i Saleby
            socken av Skaraborgs län av en fast jordbruket. försöksgård för
            jordbruket till engångskostnader ett extra reservationsanslag
            av",0,45f41efc,/content/corpus/protocols/1928/prot-1928--ak--28.xml
"Herr talman! Jag tillåter mig hemställa, att kammaren måtte besluta,
              att första lagutskottets utlåtanden nr 24 och 25 måtte uppföras
              först bland två gånger bord- Peda ärenden å morgondagens föredragningslista,
              i den ordning, Jag här nämnt",0,bfdafa85,/content/corpus/protocols/1928/prot-1928--ak--25.xml
fundera detta.,0,16f4c29d,/content/corpus/protocols/1928/prot-1928--ak--20.xml
78 Tisdagen den 13 mars.,0,5a8b7a4e,/content/corpus/protocols/1928/prot-1928--ak--16.xml
Herr Svedman:,1,d4f4bb45,/content/corpus/protocols/1928/prot-1928--ak--14.xml
Herr statsrådet Pettersson:,1,6fe02cf6,/content/corpus/protocols/1927/prot-1927--fk--42.xml
heten.,0,1d4f2f13,/content/corpus/protocols/1927/prot-1927--fk--39.xml
"visserligen inte direkt, huruvida det eventuella förslag i ärendet,
              som han hoppas skola kunna föreläggas nästa års riksdag, kommer
              att bli av den beskaffenheten, att det innebär en sammankoppling
              av spörsmålet om en omarbetning av här ifrågavarande strafflagsparagrafer
              med frågan om strafflatituden för försök till brott i allmänhet.
              Såvitt jag kunnat läsa ut av hans svar, är emellertid detta meningen.
              Vid sådant förhållande ställer sig ju saken så, att man inte får
              bort den förutvarande lagstiftningen i vad den avser försök till
              brott utan att man endast generaliserar denna lagstiftning till
              att gälla även andra brott än dem, som förut fallit under den
              s. k. Åkarpslagen. Det kan visserligen sägas: »Ja, men det är
              ju en slags kompensation, d. v. s. man tar inte bort den lagstiftning,
              som funnits förut och som betecknas som åkarpslagen, man utsträcker
              endast dess verkningar till att omfatta även andra försök :till
              brott.» Det är emellertid, såvitt jag förstår, en ganska krokig
              omväg man här är inne på. Mig synes, att det hade varit riktigast,
              att man gjort upp denna sak, som under årtionden förorsakat så
              mycket svårigheter på olika områden, och att man först bringat
              den ur världen. Sedan kunde man ha tagit upp frågan om införandet
              i vår lagstiftning av det nya momentet med strafflatituder för
              försök till brott i allmänhet.",0,9c3548f5,/content/corpus/protocols/1927/prot-1927--fk--20.xml
"Herr greve och talman, mina herrar! Jag kan inte annat än instämma
              i greve Spens' och herr von Sydows yttranden. Jag vill dessutom
              tillägga, att särskilt vid efterflottningen hava flottningsföreningarna
              börjat upptaga det sjunkande virket, d. v. s. det virke, som visar
              sig vara i sjunkande tillstånd. Detta drages upp på stränderna
              och får där bliva liggande till nästa år. Detta virke märkes i
              en del älvar med en viss färg för att man, när det under följande
              år åter utsläppes i älvarna, skall kunna se, att det varit s.
              k. sjunkvirke eller timmer, som har benägenhet att sjunka, och
              för att man skall kunna vid timrets framkomst till sorteringsverken
              så mycket hastigare taga reda på detsamma.",0,2900bc18,/content/corpus/protocols/1927/prot-1927--fk--14.xml
"herr Anderson i Linköping m. fl., nr 264, om ändrad lydelse av
            8 12 riksdagsordningen;",0,90adf823,/content/corpus/protocols/1927/prot-1927--ak--4.xml
"Johansson i Uppmälby . . . ... Olsson i Ramsta . . . . . a (STA
            5 I",0,a0fb9183,/content/corpus/protocols/1927/prot-1927--ak--34.xml
"gift, som för de sista åren uppgått till omkring 15 miljoner
              kronor om året, Vid remiss av prutat på de anslagsbelopp, som
              blivit begärda, eller anfört någon som helst statsverksprincipiell
              erinran mot dessa anslags beviljande. Beträffande detaljer har
              det Propositionen. visserligen kunnat råda olika meningar, men
              någon allvarlig strid mellan (Forts) partierna i fråga om de belopp
              och de förhållanden, under vilka anslag för oförvållad arbetslöshet
              skola utgå, har, såvitt jag har mig bekant, icke förekommit. Socialdemokraterna
              ha i regeringsställning exempelvis funnit sig nödsakade att vara
              med om att utesluta hela stora arbetargrupper från all rätt till
              understöd, därför att de ekonomiska möjligheterna icke tillåtit
              beviljandet av anslag för ändamålet. Och detta, fastän det också
              bland dessa grupper ostridigt rått svår arbetslöshet. Man skulle
              med precis samma skäl kunna uppträda mot en dylik begränsning
              av anslagen och mot densamma föra precis samma resonemang och
              avkunna liknande förkastelsedomar som herr Hansson gjort här i
              dag. Kommunisterna bruka ju också i sina tidningar liksom 1 sina
              muntliga anföranden uppträda och argumentera mot den socialdemokratiska
              ståndpunkten med precis samma uttryckssätt, som herr Hansson här
              använde. Jag förmodar, att herr Hansson icke finner kommunisternas
              resonemang befogat, eller anser att socialdemokraterna i motsats
              mot kommunisterna representera en sådan hjärtlöshet, en sådan
              hänsynslöshet, en sådan bristande förståelse för arbetarnas ställning,
              som han nu synes vilja påbörda de frisinnade. Jag utgår ifrån
              att han 1 stället anser, att det är sakskäl, som i detta avseende
              motiverat de av socialdemokraterna intagna ståndpunkterna. Under
              sådana förhållanden hemställer jag, huruvida han icke skulle vilja
              erkänna möjligheten av att även de frisinnade i de fall, där olikhet
              i uppfattning föreligger mellan socialdemokrater och frisinnade
              om och när dessa anslag skola utgå, låta sin ståndpunkt bestämmas
              av sakskäl. Om man icke önskar ställa sig på någon annan ståndpunkt
              gentemot den kommunistiska kritiken, så saknar man också befogenhet,
              så vitt jag kan förstå, att uppträda på det sätt, som herr Hansscn
              gjort gentemot de frisinnade, när det gäller att avgöra, vilka
              motiv som för dem varit avgörande. Tvisten har hela tiden gällt
              de fall, där arbete förelegat, där arbete erbjudits, men där på
              grund av tvister om lönevillkoren arbetstillgången icke utnyttjats.
              Det är endast i dylika fall, som meningsskiljaktighet förelegat.
              Det måste väl också herr Hansson inse, att detta är just den brytningspunkt,
              där arbetslöshetsanslagets utnyttjande, från att enbart vara ett
              understöd åt arbetslösa, övergår till att bli ett ingripande i
              den industriella verksamheten, ett moment sålunda som kan ogynnsamt
              påverka arbetsmöjligheterna och arbetstillgången 1 det hela. Det
              gäller att här söka känna lika varmt och lika deltagande som herr
              Hansson men samtidigt tänka lugnt och sansat och med hänsyn till
              konsekvenserna. Det är just det som försökts från de frisinnade
              och den frisinnade regeringens sida. Om det försöket är tillräckligt
              motiv för socialdemokratien att, på sätt skett under hela detta
              års valrörelse, hetsa, smäda, angripa, å la bonheur, vi kunna
              icke hindra den saken. Men vi kunna lugnt påstå, att vår ställning
              väl överensstämmer med borgerlig reformvilja, lika klar, lika
              ärlig, lika avgjord, som den, som hyses av dem, som stå på den
              socialdemokratiska understödslinjen.",0,a45a824a,/content/corpus/protocols/1927/prot-1927--ak--3.xml
havare i statens tjänst,0,f0725eed,/content/corpus/protocols/1927/prot-1927--ak--27.xml
Nr 24.,0,2eacabcb,/content/corpus/protocols/1927/prot-1927--ak--24.xml
"dels en inom första kammaren av herr J. Nilsson i Malmö väckt
            motion, nr 120, vari yrkats, att riksdagen måtte bifalla Kungl.
            Maj:ts proposition nr 1 i vad den avsåge åtgärder för befrämjande
            av lufttrafik med den ändringen, att det subventionsbelopp, som,
            under förutsättning av norskt deltagande till hälften å trafiken,
            skulle utgå för lufttrafik å linjen Oslo—Göteborg—Malmö, måtte
            utan angiven förutsättning utgå för lufttrafik å linjen Göteborg—Malmö
            eller Köpenhamn;",0,e8b92f30,/content/corpus/protocols/1926/prot-1926--fk--39.xml
departementen m. m.,0,38056806,/content/corpus/protocols/1926/prot-1926--fk--34.xml
"Justerades protokollsutdrag för detta sammanträde, varefter kammaren
            åtskildes kl. 4.59 e. m. In fidem G. H. Berggren.",0,54b1a6f0,/content/corpus/protocols/1926/prot-1926--fk--18.xml  
Nr 43.,0,9834cf16,/content/corpus/protocols/1926/prot-1926--ak--43.xml
"Föredrogs bevillningsutskottets betänkande, nr 42, i anledning
            av vissa delar av Kungl. Maj:ts proposition med förslag till förordning
            om ändring i vissa delar av förordningen den 19 november 1914
            (nr 383) angående stämpelavgiften.",0,e6fbf29b,/content/corpus/protocols/1926/prot-1926--ak--39.xml
Ang. dispositiou av medel ur statens järnvägars förnyelsefond.,0,9f676fa1,/content/corpus/protocols/1926/prot-1926--ak--35.xml
"herr Bengtsson i Norup m. fl., nr 44 om skrivelse till Kungl.
            Maj:t angående statsbidrag till sjukhem för kroniskt sjuka.",0,3a8d5d05,/content/corpus/protocols/1926/prot-1926--ak--3.xml  
"föreslår bör anses stå i strid mot grunderna för $ 25 regeringsformen.
              Men",0,22fd1bce,/content/corpus/protocols/1926/prot-1926--ak--3.xml
"var efter att erhålla en så god försörjning som möjligt, även
              om det ökade väl-",0,3c03b824,/content/corpus/protocols/1926/prot-1926--ak--24.xml  
"skov med byggande av ytterligare arbetshem och detta av den anledningen,
              att de redan befintliga visat sig allt för stort tilltagna.",0,6dc16f20,/content/corpus/protocols/1926/prot-1926--ak--24.xml
"Det är uppenbart, att när man rör sig på ett område, där man
              måste tala om främmande makters åtgöranden och ställningstaganden
              vid olika tillfällen, så får man göra detta med en viss försiktighet.
              Men så mycket kan man i alla fall ha rätt att säga — och det framgick
              ju även av den nyss lämnade redogörelsen — att såsom läget var,
              hade det varit bättre om hela detta möte blivit uppskjutet. Jag
              instämmer verkligen till fullo härutinnan, ty det har ju framgått
              tydligt och klart, att anledningen till hela oredan har varit,
              att man givit löften i Locarno samtidigt som man gjort avtal och
              att dessa löf-",0,5cbb7af0,/content/corpus/protocols/1926/prot-1926--ak--22.xml
$ 3.,0,9cb57838,/content/corpus/protocols/1926/prot-1926--ak--18.xml
Nr 15.,0,eb712980,/content/corpus/protocols/1926/prot-1926--ak--15.xml
Lördagen den 27 februari f. m. 47 Nr 13.,0,2b5cd545,/content/corpus/protocols/1926/prot-1926--ak--13.xml
"Det är högst förträffligt! Men, mina herrar, med sådana allmänna
              satser kommer man icke saken in på livet.",0,292e0e3a,/content/corpus/protocols/1926/prot-1926--ak--11.xml
"om jag vänder mig till kommunalt erfarna personer i kammaren,
              att ni med-",0,db0a65a0,/content/corpus/protocols/1926/prot-1926--ak--10.xml  
Herr Julin:,1,caa97c63,/content/corpus/protocols/1925/prot-1925--fk--41.xml
"Vi veta, att Sveriges regeringar under tidigare kritiska situationer,
              då vårt lands neutralitet utsatts för svåra påfrestningar, icke
              skytt några medel, då det gällt att ställa försvarskraft till
              förfogande för att skydda Gotland och bevara dess samband med
              Svea rike. Har då öns militära och politiska betydelse nu förändrats
              och riskerna minskats eller försvarsviljan hos gotlänningarna
              minskats? Ingendera delen är fallet, utan helt andra synpunkter
              ha varit bestämmande.",0,8493bd13,/content/corpus/protocols/1925/prot-1925--fk--35.xml   
"Beträffande första frågan, frågan om spannmålstullarnas slopande,
              kan den helt enkelt tillskrivas dem, som begärt deras avskaffande
              för att få frihandeln imförd. Utav den utredning, som pågått och
              som fortfarande kanske mångenstädes pågår, har det framkommit,
              att på grund av tullskyddet lantbruket ger mera i tull till industrien
              än vad det erhåller i gengäld från industrien. Om vi låta bli
              att räkna med de allra största jordbrukarna i södra Sverige, varför
              skulle lantbruket ställas som ett styvbarn och varför skulle det
              arbeta utan gengäld? Ja, det är känt och erkänt här i kammaren
              i år liksom i fjol, att lantbrukarna arbeta under mycket tryckta
              förhållanden. Så borde det icke vara. Jag lämnar därför den frågan
              å sido, men jag kommer till nästa, där det begäres tullarnas upphävande
              på kortare tid. Vartill skulle detta leda, om icke just dit, att”
              den upphandlande parten, den svenska kvarntrusten, köparen av
              vår spannmål, skulle importera så kolossala mängder spannmål,
              att även nästa års skörd från det svenska jordbruket icke vore
              behövlig. Priserna på spannmålsmarknaden äro icke för närvarande,
              särskilt vad brödsädesspannmålen beträftar, så låga, att vi klaga
              däröver. Det är uttryckligen framhållet såväl i motionen som av
              en talare här. Låt oss se tiden något längre fram, då vi få en
              riklig skörd! Om utbuden på hösten börja överstiga vad köparna
              vilja taga emot, då kommer genast den nedsättning, som vi väntat,
              med mycket lägre pris, men det är icke nog, utan svaret blir som
              vanligt från köparna, att vi hava intet behov av eder spannmål
              för tillfället, ty den utländska importerade säden är bättre,
              och det finnes så riklig tillgång därav, att vi icke taga emot
              den svenska. Just därför ha vi framlagt vår motion med begäran
              om utförselbevis för att i nägon mån kunna uppbära den vinst,
              som hittills tillkommit kvarntrusten, genom att de hållit prisen
              så höga, men vi få betalt till underpris i fråga om den svenska
              brödsäden. Om vi skulle se något längre fram, kunna vi då icke
              möjligen tänka oss, att brödsädesodlingen i Sveriges land skulle
              gå bort, så att ingen brödspannmål odlades? Vi behöva endast titta
              på några siffror, som varit tillgängliga i år. Dessa siffror visa,
              att år 1923 var en areal av 147,000 har besådd med vete. År 1924
              hade den nedgått till 130,000 har. Alltså 17,000 har mindre i
              Sverige än året förut. Nu vill jag icke tillskriva, att detta
              skett al!enast till följd av de dåliga priserna och den dåliga
              konjunkturen på spannmålsimarknaden. Nej, en del beror nog säkerligen
              på att hösten år 1923 var det mycket svårt att få utsädet i jorden,
              och därför minskades nog den besådda skördearealen. När vi härmed
              jämföra år 1922, som under de fem till sex sist gångna åren är
              ett av dem, varunder den besådda arealen varit minst, så stanna
              vi inför en siffra av 144.000 har, och denna siffra överstiger
              1924 års siffra med blott 14,000 har. Alltså någon nedsättning
              har det blivit i fråga om vetet. Men övergå vi till",0,e16d6cc0,/content/corpus/protocols/1925/prot-1925--fk--13.xml
Måndagen den 19 januari e. m. 67 Nr 4.,0,d4b6d92f,/content/corpus/protocols/1925/prot-1925--ak--4.xml
"Överläggningen förklarades härmed avslutad. Herr talmannen gav
            propositioner dels på bifall till utskottets hemställan i förevarande
            punkt, dels ock på bifall till den vid punkten fogade reservationen;
            och förklarade herr talmannen sig anse svaren hava utfallit med
            övervägande ja för den förra propositionen. Votering begärdes
            emellertid av herr Fjellman, i anledning varav efter given varsel
            följande voteringsproposition upplästes och godkändes samt anslogs:",0,06573e7d,/content/corpus/protocols/1925/prot-1925--ak--25.xml
Nr 19.,0,beb1a4ab,/content/corpus/protocols/1925/prot-1925--ak--19.xml
Nr 13.,0,63d38824,/content/corpus/protocols/1925/prot-1925--ak--13.xml
gar » » >,0,70e89abb,/content/corpus/protocols/1925/prot-1925--ak--12.xml
edöma.,0,25bef9ae,/content/corpus/protocols/1924/prot-1924--fk--35.xml
"herr Johansson, Edvard, Häradsköp, Skillingaryd, » Gislén, Knut,
            landskamrerare, Jönköping, » Andrén, Fredrik, ingenjör, Jönköping,
            » Jonsson, Johan, landstingsman, Norrahammar,",0,03b7b6d9,/content/corpus/protocols/1924/prot-1924--fk--15.xml
Vid remiss av propositionerna nr 20 och 21. (Forts.),0,0a6dbfd8,/content/corpus/protocols/1924/prot-1924--ak--9.xml
62 Lördagen den 31 maj e. m.,0,aeb610bc,/content/corpus/protocols/1924/prot-1924--ak--42.xml
Ang. anslag till statistiska centralbyrån. (Forts.),0,b2f4c269,/content/corpus/protocols/1924/prot-1924--ak--36.xml
"Vad sedan angår uppflyttning i löneklass, så äro därom regler
              redan givna, efter vilka respektive myndigheter ha att rätta sig,
              när de verkställa placeringen. Om ämbetsverken icke kunna ordna
              saken, så avgör Kungl. Maj:t. Sålunda ha vi ansett, att det ej
              är lämpligt för riksdagen att lägga sig i saken, utan att det
              är en sak, som i sista hand Kungl. Maj:t får sköta om. Skall riksdagen
              besluta i sådana frågor, kommer riksdagens arbete att bli betungat
              av dylika spörsmål.",0,391a4991,/content/corpus/protocols/1924/prot-1924--ak--36.xml
"I det nu föreliggande ärendet anser herr statsrådet, att konstitutionsutskottet
              förbisett själva kärnpunkten i frågan, och lämnar därefter en
              redogörelse för Prins Gustafs folkskola i Uppsala. Jag skall icke
              vidare giva mig in på den saken, den historiska delen av frågan,
              därför att den icke har så synnerligt mycket att skaffa med den
              anmälan, som utskottet har gjort, nämligen icke i annan mån än
              i vad den berör de mycket omtalade donationer, som stiftelsen
              Prins Gustafs folkskola har erhållit från olika håll. I förbigående
              nämnde också herr statsrådet, att skolans direktion har erhållit
              erkännande för sin vård om folkskolan i Uppsala, och han finner
              det litet egendomligt, att konstitutionsutskottet icke har tagit
              upp dessa erkännanden. Ja, med den erfarenhet, som herr statsrådet
              har beträffande anmärkningar från konstitutionsutskottet, så vet
              nog herr statsrådet, att man icke kan taga upp allting ur akterna
              utan att man tager upp vad som för saken i och för sig kan vara
              av större vikt. Jag tror icke heller, att man skall kunna säga
              annat än att utskottet i detta fall också har gjort så.",0,a89a114d,/content/corpus/protocols/1924/prot-1924--ak--34.xml
Herr Rydén:,1,717945d5,/content/corpus/protocols/1924/prot-1924--ak--27.xml
"""För att tvinga socknen till eftergift oaktat de ekonomiskt betungande
              hördorna och trots att flertalet barn ha så långa och svåra vägar,
              att de ej utan men för hälsan kunna deltaga i vardagsläsningen,
              har folkskolinspektören — heter det i inlagen 9 — tillgripit den
              vanliga bestraffningsåtgärden nämligen att föranstalta om indragning
              av statsbidraget till socknens folkskola. Sedan inspektören 1921
              avstyrkt statsbidraget och detsamma därför innehållits, tillstyrkte
              han 1922 dess utbetalande för 1921 och 1922, men enär socknen
              ej heller då förmått vidtaga de av honom såsom nödiga ansedda
              åtgärderna för vardagsläsningens införande, avstyrkte han senare
              samma år utanordnande av statsbidraget för 1922 med påföljd, att
              socknen år 1923 nödgats återbetala vad som förut uppburits därav.",0,8c43a508,/content/corpus/protocols/1924/prot-1924--ak--27.xml
"Men om det är meningen att upphjälpa vår spannmålsexport, så
              fattas en sak. Finnes det möjlighet att exportera svensk brödsädesspannmål?
              Jordbruksministern har icke förebragt något bevis för saken, icke
              ett enda. Ni tala om, att vi skola exportera, och för att underlätta
              exporten för Sveriges vidkommande skola vi ge premier genom utförselbevis.
              Vem skall köpa den spannmål vi exportera? Östersjöprovinserna
              har man talat om, men det är — jag kan ej annat än använda det
              uttrycket — ren okunnighet eller ren svindel. Herrarna vilja väl
              nämligen icke på allvar påstå, att det finnes möjlighet för Sverige
              att exportera brödsäd till Östersjöprovinserna med den omfattning,
              som spannmålsodlingen börjat taga i Ryssland. Det är herrarna
              icke obekant, att Ryssland under sista hösten slog under sig hela
              den finska och hela den norska spannmålsmarknaden. Och jag tror,
              att jag kan hålla vad om, att innevarande år skall visa oss, att
              ryssarna skola tränga in även på den baltiska och på den svenska
              marknaden liksom på den tyska och europeiska i allmänhet. När
              det alltså icke är bevisat, att man kan exportera spannmålen,
              därför att det icka finnes köpare, vad skall man då med utförselbevisen
              att göra? Jag kan ej få en annan uppfattning, än att det blir
              en ren gest, som realiter icke har någon betydelse för jordbruket.
              Man kan nämligen ej underlåta att taga hänsyn till och det förvånar
              mig, att jordbruksministern ej gjort det, att vårt lands produktion
              måste vara intimt beroende av, att vi ägna oss åt den produktion,
              som har naturliga förutsättningar. Och icke tror jag. att man
              skall kunna vindicera den meningen, att vi ha samma naturliga
              möjligheter till brödsädesproduktion som Rumänien, Ryssland, Amerika
              med flera länder. Gör man det, synes mig, att man använder sig
              av argument, som äro långt ifrån hållbara.",0,5542dc39,/content/corpus/protocols/1924/prot-1924--ak--24.xml
"Kunna vi icke vara överens om den enkla sanningen, att om en
              tullförhöjning skall hjälpa industrin, så måste den medföra ökade
              priser? Gör den icke det kan den icke vara till någon nytta för
              industrin. Det finnes ingen anledning, varför man icke skulle
              kunna utgå ifrån, att denna tullförhöjning, som här är föreslagen,
              måste verka till en stegring av prisnivån. Herr Lithander har
              i sin motion sagt — och det har också varit på tal i debatten
              — att nu ha vi kommit till en stabilisering av prisnivån, och
              nu kan det vara på tiden att ändra tulltaxan. Jag kan icke förstå,
              att om man föreslår en åtgärd, som medför prisförhöjningar, man
              skall kunna bevara stabiliteten. Höjer man priserna, så måste
              stabiliteten förloras. Jag måste verkligen säga, att jag fattat
              det uttalande, som härförleden fälldes i denna kammare av chefen
              för",0,f9a38eea,/content/corpus/protocols/1924/prot-1924--ak--12.xml
"bankoutskottets utlåtande nr 6, i anledning av väckt motion angående
            dyrtidstillägg åt den hos riksdagen tillfälligt anställda personalen.",0,aa82af1f,/content/corpus/protocols/1923/prot-1923--fk--7.xml
"Herr Nilsson, Gustaf:",1,7677a3e7,/content/corpus/protocols/1923/prot-1923--fk--40.xml
"nr 57, i anledning av väckta motioner angående beredande av tillfälligt
            lönetillägg åt professorerna vid Uppsala och Lunds universitet
            m. fl., i vad avser elfte huvudtiteln; .",0,af6d53fb,/content/corpus/protocols/1923/prot-1923--fk--38.xml
Ang. ett Successivt genomförande av departementalrefor-,0,7ea94492,/content/corpus/protocols/1923/prot-1923--fk--20.xml
Herr Olofsson i Digernäs:,1,c1dc6a30,/content/corpus/protocols/1923/prot-1923--ak--44.xml
"2) att riksdagen måtte såsom tillfälligt anslag till hushållningssällskapen
            för kalenderåret 1923, att utgå enligt av utskottet angiv-",0,396ded87,/content/corpus/protocols/1923/prot-1923--ak--38.xml
"Jag skall av samma skäl som den siste ärade talaren, då tiden
              är långt framskriden, begränsa mig till dessa få ord, herr talman,
              och be att få yrka bifall till utskottets hemställan i vad den
              avser 8 2.",0,2cbb14e0,/content/corpus/protocols/1923/prot-1923--ak--35.xml
Ja;,0,19c3b228,/content/corpus/protocols/1923/prot-1923--ak--32.xml
Vid remiss av statsverkspropositionen. (Forts.),0,013b5727,/content/corpus/protocols/1923/prot-1923--ak--3.xml
Herr Magnusson i Kalmar:,1,33ba86d4,/content/corpus/protocols/1923/prot-1923--ak--26.xml
Ang. en personlig professur för professorn A. Nilsson. (Forts.),0,d6a02747,/content/corpus/protocols/1923/prot-1923--ak--26.xml
"dels ock motionen nr 99 inom andra kammaren av fru Thäring och
            herr Knutsson, vilka föreslagit, att riksdagen måtte till Svenska
            fredsoch skiljedomsföreningen för budgetåret 1923—1924 bevilja
            ett extra anslag av 5,000 kronor.",0,745b08e5,/content/corpus/protocols/1923/prot-1923--ak--10.xml
"Jag är visserligen principiellt av den åsikten, att om det finnes
              befattningar i statens tjänst, om vilkas nödvändighet man hyser
              mer eller mindre tvivel, bör den frågan i vanlig ordning framföras
              motionsvis, huruvida befattningarna skola indragas eller ej, och
              man bör icke gärna på löneindragningsvägen reglera detta förhållande.
              I detta syfte har jag också tidigare varit med om att motionera
              i denna fråga. Men det åstadkom ett sådant förfärligt rabalder,
              med ty åtföljande nervchock hos många av riksdagens ledamöter,
              och för att inte i fortsättningen riskera någon större rubbning
              i kammarledamöternas psykiska och fysiska välbefinnande, har jag
              under senare år inte brytt mig om att motionera i detta ärende.
              Då jag i motsats till herr Åström emellertid har den uppfattningen,
              att det icke tjänar någonting till att framställa en vördsam erinring
              till denna församling i en fråga som denna, men anser att något
              bestämt i alla fall måste sägas, återstår för mig alltså ingenting
              annat än att återfalla på den ståndpunkt, som det nuvarande regeringspartiet
              tidigare intagit vid vissa tillfällen eller åtminstone vid ett
              tillfälle under behandling av denna fråga, nämligen att yrka rent
              avslag.",0,cd83103b,/content/corpus/protocols/1922/prot-1922--fk--7.xml
Nr 39.,0,5683a0d4,/content/corpus/protocols/1922/prot-1922--fk--39.xml
"nade i förhållande till dessa befattningshavare, och att då åstadkomma
              en",0,a43dba19,/content/corpus/protocols/1922/prot-1922--fk--33.xml
"Under detta anförande hade herr talmannen uppstått och avlägsnat
            sig, varvid ledningen av kammarens förhandlingar övertagits av
            herr förste vice talmannen.",0,d7772d88,/content/corpus/protocols/1922/prot-1922--fk--13.xml
